,Conference,Location,Points,FG made,FG attempts,3P made,3P attempts,FT made,FT attempts,Off Reb,Team Reb,Assists,Steals,Blocks,turnovers,Pers Fouls,Opponent Conf,Points opp,FG made opp,FG attempts opp,3P made opp,3P attempts opp,FT made opp,FT attempts opp,Off Reb opp,Team Reb opp,Assists opp,Steals opp,Blocks opp,turnovers opp,Pers Fouls opp
1949,PacTwelve,@,54,19,55,1,12,15,20,17,36,6,3,6,20,15,PacTwelve,71,26,55,9,20,10,12,8,27,10,6,6,13,18
1950,PacTwelve,,83,29,57,6,16,19,22,10,40,15,8,10,10,15,PacTwelve,62,21,57,4,16,16,17,5,22,9,6,3,11,15
1951,PacTwelve,,79,25,56,6,18,23,30,17,41,13,6,5,14,13,PacTwelve,75,27,63,11,24,10,11,10,23,21,9,4,12,23
1952,PacTwelve,,68,22,50,6,18,18,27,10,32,9,8,5,12,13,PacTwelve,63,21,49,13,27,8,12,5,25,15,6,2,16,22
1953,PacTwelve,,91,31,56,9,14,20,28,9,44,18,4,3,11,16,PacTwelve,65,21,65,8,26,15,19,10,29,12,6,0,9,21
1954,PacTwelve,@,83,28,56,8,17,19,27,6,33,18,7,4,17,24,PacTwelve,74,23,62,3,15,25,36,15,38,6,8,1,17,23
1955,PacTwelve,@,64,21,53,7,18,15,18,8,24,13,8,1,14,20,PacTwelve,75,28,47,3,9,16,22,3,23,15,9,6,15,19
1956,PacTwelve,@,59,19,49,4,17,17,25,10,34,7,5,1,12,18,PacTwelve,56,21,57,4,17,10,17,12,29,8,3,4,12,22
1957,PacTwelve,N,59,24,52,2,9,9,16,8,35,8,3,1,13,13,PacTwelve,56,22,55,5,22,7,10,7,25,11,6,7,10,18
1958,PacTwelve,@,70,24,62,5,16,17,23,11,39,7,11,3,16,17,PacTwelve,68,24,63,3,19,17,19,8,36,12,10,9,14,14
1959,PacTwelve,,80,24,46,12,22,20,26,4,23,18,3,4,15,21,PacTwelve,82,30,57,6,14,16,25,9,32,16,7,2,7,19
1960,PacTwelve,@,72,25,66,4,19,18,24,9,28,6,11,2,11,26,PacTwelve,80,23,51,7,13,27,31,9,39,19,8,8,20,18
1961,PacTwelve,@,76,27,63,4,15,18,19,13,32,10,6,5,10,24,PacTwelve,80,26,45,7,12,21,32,5,23,17,6,3,11,18
1962,PacTwelve,@,71,26,57,9,22,10,11,10,38,15,6,0,13,19,PacTwelve,44,10,40,8,26,16,25,4,21,8,5,4,14,11
1963,PacTwelve,,78,25,62,6,25,22,30,9,29,17,16,1,6,22,PacTwelve,66,25,51,2,10,14,22,9,33,12,2,3,22,19
1964,PacTwelve,,93,31,58,11,21,20,25,5,24,18,7,5,6,22,PacTwelve,83,30,58,5,16,18,25,7,26,9,2,4,9,23
1965,PacTwelve,,78,29,51,5,12,15,19,5,19,11,8,3,13,15,PacTwelve,71,24,55,4,17,19,23,9,25,13,5,2,12,18
1966,PacTwelve,,67,22,46,11,20,12,18,4,23,15,10,8,9,21,PacTwelve,53,15,46,6,22,17,22,6,26,6,2,3,17,15
1967,PacTwelve,@,78,25,55,7,24,21,26,10,33,13,8,6,9,18,PacTwelve,63,21,49,3,11,18,24,4,24,7,2,5,12,26
1968,PacTwelve,N,88,30,52,10,16,18,28,7,19,15,6,2,5,27,PacTwelve,74,23,38,3,6,25,36,7,23,7,1,2,15,21
1969,PacTwelve,@,69,25,50,10,19,9,14,11,27,15,2,3,15,16,PacTwelve,80,29,50,12,22,10,12,5,23,23,8,4,6,17
1970,PacTwelve,,81,25,53,8,15,23,32,8,36,14,5,5,12,22,PacTwelve,72,24,58,2,8,22,25,8,31,13,4,5,10,26
1971,PacTwelve,@,66,21,40,5,13,19,27,4,25,6,3,1,11,9,PacTwelve,55,24,48,6,14,1,4,4,24,9,4,2,12,21
1972,PacTwelve,@,81,28,57,5,14,20,26,6,24,10,1,4,5,20,PacTwelve,87,31,62,4,12,21,24,12,34,11,2,4,7,22
1973,PacTwelve,,76,26,62,4,12,20,35,14,40,9,6,6,16,16,PacTwelve,75,26,63,4,17,19,21,7,32,9,8,7,12,25
1974,PacTwelve,,68,20,48,3,14,25,36,11,30,13,5,3,10,22,PacTwelve,57,18,42,5,16,16,28,7,27,12,5,3,15,28
1975,PacTwelve,,62,25,52,3,14,9,22,4,21,12,5,5,11,13,PacTwelve,86,39,68,4,12,4,6,10,37,20,6,0,11,18
1976,PacTwelve,@,76,25,47,6,17,20,31,10,39,14,3,9,17,13,PacTwelve,66,25,67,4,18,12,18,13,27,13,7,3,8,22
1977,PacTwelve,@,66,25,50,4,9,12,21,7,29,14,3,3,17,19,PacTwelve,84,30,61,6,21,18,21,9,31,16,8,9,7,19
1978,PacTwelve,,71,24,57,4,13,19,30,9,36,12,8,3,15,26,PacTwelve,79,25,61,9,23,20,28,10,37,15,11,3,12,24
1979,PacTwelve,,71,25,55,5,16,16,26,11,32,11,9,4,13,22,PacTwelve,79,24,53,10,19,21,32,10,29,17,6,3,13,19
1980,PacTwelve,@,59,21,58,4,17,13,17,7,37,8,3,2,18,29,PacTwelve,80,28,69,2,19,22,36,15,39,10,9,6,7,15
1981,PacTwelve,@,79,28,55,6,19,17,23,5,38,14,6,4,9,16,PacTwelve,68,23,63,10,35,12,18,7,33,12,4,2,7,17
1982,PacTwelve,@,75,25,62,5,12,20,26,13,36,6,3,2,14,22,PacTwelve,82,25,64,5,23,27,31,13,38,17,6,4,9,18
1983,PacTwelve,,80,30,52,8,20,12,20,3,30,17,4,2,9,12,PacTwelve,48,20,54,6,19,2,5,6,23,8,6,3,11,17
1984,PacTwelve,,79,26,48,3,7,24,34,7,30,13,1,5,7,13,PacTwelve,67,28,65,5,20,6,9,11,33,15,4,1,5,22
1985,PacTwelve,@,60,23,57,3,16,11,18,7,24,6,6,2,9,20,PacTwelve,64,21,46,7,18,15,19,6,31,14,3,3,16,16
1986,PacTwelve,@,69,18,41,6,16,27,36,6,32,8,7,5,12,19,PacTwelve,56,16,51,9,29,15,18,9,29,9,3,2,9,25
1987,PacTwelve,,61,24,50,4,13,9,18,16,26,10,8,2,15,15,PacTwelve,60,24,44,7,17,5,6,7,22,15,4,1,17,19
1988,PacTwelve,N,74,24,41,5,15,21,24,5,26,6,2,3,11,15,PacTwelve,63,21,53,5,18,16,19,11,24,9,5,0,8,19
1989,PacTwelve,@,57,22,53,1,15,12,16,8,26,3,8,1,11,15,PacTwelve,59,23,48,5,14,8,14,4,22,7,6,3,14,13
1990,PacTwelve,@,46,13,44,2,14,18,27,9,30,7,4,2,9,22,PacTwelve,49,15,40,2,7,17,28,8,30,6,6,4,12,21
1991,PacTwelve,,78,27,45,2,9,22,31,3,32,14,9,6,16,12,PacTwelve,69,28,64,7,24,6,9,7,27,14,9,2,13,23
1992,PacTwelve,,81,29,55,7,15,16,21,7,32,17,7,4,7,18,PacTwelve,63,21,54,8,24,13,19,9,27,9,5,4,8,17
1993,PacTwelve,N,67,22,49,4,14,19,24,9,35,12,5,3,13,20,PacTwelve,61,20,54,4,14,17,23,9,26,5,6,3,10,21
1994,PacTwelve,@,67,25,57,8,20,9,13,8,32,15,3,1,12,23,PacTwelve,72,22,53,7,20,21,34,12,37,10,5,2,4,13
1995,PacTwelve,,72,26,51,6,13,14,24,9,38,15,7,1,10,17,PacTwelve,49,14,45,4,23,17,24,5,26,6,7,4,10,19
1996,SEC,@,59,20,69,5,27,14,20,11,27,7,6,1,9,23,PacTwelve,90,31,53,5,14,23,29,8,44,15,6,6,12,20
1997,SEC,N,71,21,40,7,17,22,32,4,23,5,8,1,16,20,PacTwelve,69,26,52,6,19,11,17,9,29,14,7,4,15,25
1998,SEC,@,44,17,47,6,19,4,11,9,28,8,6,1,14,26,BigTwelve,46,14,34,1,9,17,31,6,28,4,7,6,15,14
1999,SEC,@,61,21,54,7,24,12,19,7,27,10,12,2,18,28,ACC,72,22,49,2,14,26,35,8,33,7,7,7,17,19
2000,SEC,@,52,18,59,7,21,9,18,9,25,10,10,3,8,21,SEC,64,20,46,4,13,20,25,10,45,11,2,8,17,17
2001,SEC,,85,25,52,10,19,25,37,11,30,16,9,3,9,22,SEC,79,27,61,10,27,15,20,15,37,12,4,3,14,27
2002,SEC,@,55,16,49,6,18,17,26,9,29,10,4,2,13,17,SEC,75,28,59,7,18,12,18,10,36,14,7,4,8,20
2003,SEC,,71,19,52,7,20,26,33,11,33,8,9,4,13,20,SEC,68,26,52,8,18,8,15,7,26,12,3,4,17,27
2004,SEC,,71,25,62,8,26,13,23,12,33,11,12,3,12,22,SEC,78,26,56,5,15,21,31,11,40,11,10,4,17,22
2005,SEC,@,55,20,51,3,11,12,15,6,21,6,2,1,11,19,SEC,57,20,45,5,18,12,16,8,27,8,4,8,11,19
2006,SEC,,61,15,44,6,21,25,35,9,23,7,4,6,10,18,SEC,71,28,56,6,14,9,17,9,28,13,4,4,8,27
2007,SEC,@,63,20,45,8,18,15,22,8,23,11,4,2,18,23,SEC,71,20,49,5,19,26,31,14,31,11,7,3,13,20
2008,SEC,@,81,26,61,9,20,20,27,12,35,13,10,5,14,21,SEC,77,29,66,4,17,15,23,16,41,12,3,8,15,19
2009,SEC,,79,23,57,10,30,23,34,11,29,14,4,1,8,25,SEC,86,26,45,6,15,28,38,6,33,15,7,0,13,21
2010,SEC,@,69,22,49,7,17,18,25,5,27,5,3,2,11,19,SEC,68,23,61,4,19,18,21,11,36,9,3,4,10,21
2011,SEC,,68,22,56,8,22,16,19,4,22,12,7,2,11,20,SEC,79,27,51,9,21,16,21,7,37,13,7,4,17,18
2012,SEC,@,75,25,60,11,19,14,26,4,18,11,6,0,14,21,SEC,110,44,68,6,17,16,23,12,44,25,7,6,15,19
2013,SEC,,61,20,53,7,25,14,17,8,26,14,4,2,16,15,SEC,84,37,64,7,21,3,8,10,32,22,10,4,11,16
2014,SEC,@,55,17,48,3,17,18,30,6,25,9,4,4,9,21,SEC,80,27,58,7,22,19,29,14,40,19,4,3,9,24
2015,SEC,@,61,21,51,9,26,10,14,7,22,10,6,3,8,13,SEC,63,24,54,8,18,7,10,9,30,9,6,3,11,16
2016,SEC,,61,21,51,9,29,10,18,3,17,13,8,4,9,18,SEC,64,20,40,5,10,19,21,3,32,12,4,3,17,21
2017,SEC,N,74,22,48,8,15,22,34,9,30,9,5,3,17,18,SEC,68,26,52,1,12,15,19,5,26,14,8,4,15,24
2018,SEC,N,66,17,50,8,25,24,38,7,32,12,10,2,10,22,SEC,59,20,47,5,19,14,21,5,38,10,8,3,19,27
2019,SEC,N,73,21,56,7,16,24,36,10,35,12,7,2,11,27,SEC,70,19,53,7,17,25,44,15,40,11,5,8,16,26
2020,SEC,N,67,18,54,6,20,25,34,5,21,5,2,0,7,23,SEC,91,27,48,7,14,30,35,7,36,17,4,7,10,26
2021,SEC,N,72,25,58,6,18,16,26,12,44,15,5,11,6,21,BigTwelve,40,11,56,3,15,15,27,17,37,4,5,3,10,19
2022,SEC,,63,21,56,1,12,20,32,12,31,12,9,4,8,26,BigTwelve,51,14,47,4,20,19,29,14,38,9,4,1,21,25
2023,SEC,N,83,32,64,12,26,7,12,11,44,25,8,13,12,13,PacTwelve,44,19,71,5,16,1,4,11,32,9,6,3,14,10
2024,SEC,@,58,21,50,6,14,10,14,16,45,11,6,3,18,20,ACC,50,15,58,3,14,17,24,16,31,1,10,2,9,16
2025,SEC,,89,25,60,11,20,28,40,13,30,16,6,7,10,18,SEC,86,29,59,9,17,19,22,9,29,12,5,4,18,29
2026,SEC,@,70,18,64,9,28,25,35,13,44,13,6,10,12,26,SEC,64,23,69,2,15,16,30,12,44,7,3,6,12,23
2027,SEC,,86,27,56,8,18,24,30,16,43,13,5,8,8,10,SEC,37,16,59,1,18,4,8,10,25,9,6,0,10,20
2028,SEC,@,70,23,46,8,17,16,18,9,28,14,5,3,9,13,SEC,48,20,45,5,18,3,7,6,19,4,4,4,15,19
2029,SEC,,65,20,46,4,6,21,32,10,32,13,8,11,13,14,SEC,57,22,53,7,18,6,12,7,25,11,6,3,14,19
2030,SEC,@,58,18,39,3,9,19,27,2,24,10,8,9,8,17,SEC,43,12,53,3,10,16,21,14,34,5,3,2,11,20
2031,SEC,@,69,20,44,2,7,27,37,9,30,8,7,1,14,23,SEC,53,18,43,4,16,13,20,5,23,11,10,3,14,31
2032,SEC,,70,24,41,7,15,15,23,4,19,14,5,1,5,22,SEC,55,17,37,4,16,17,25,8,20,4,2,1,13,19
2033,SEC,,69,25,55,7,22,12,17,5,22,16,5,3,7,16,SEC,58,19,46,5,14,15,23,8,34,10,3,2,16,16
2034,SEC,@,68,22,47,3,14,21,22,8,28,12,4,2,15,15,SEC,61,24,49,6,21,7,14,6,19,9,8,1,11,20
2035,SEC,@,71,31,68,2,12,7,11,16,37,14,5,9,8,16,SEC,69,28,59,3,10,10,16,9,31,13,6,5,8,12
2036,SEC,,77,27,54,5,14,18,24,14,43,17,2,6,13,15,SEC,43,13,55,3,20,14,17,8,19,3,3,2,9,21
2037,SEC,@,66,22,53,5,22,17,21,16,32,11,6,5,10,15,SEC,48,21,56,2,17,4,10,16,30,6,7,3,14,20
2038,SEC,@,74,28,57,6,13,12,13,7,34,15,2,9,9,18,SEC,56,19,51,2,11,16,27,6,28,6,5,2,7,15
2039,SEC,@,72,25,63,4,15,18,25,10,35,8,5,4,3,18,SEC,64,26,55,3,17,9,18,5,32,13,0,4,11,19
2040,SEC,,67,25,53,2,6,15,21,9,30,9,8,8,8,9,SEC,50,21,49,5,11,3,7,7,24,10,1,3,16,15
2041,SEC,N,64,21,56,3,10,19,23,14,36,7,5,6,6,11,SEC,49,22,56,2,11,3,5,8,27,12,3,4,12,18
2042,SEC,N,78,24,50,4,15,26,32,11,41,13,7,7,10,21,BigTwelve,39,13,54,2,15,11,19,12,30,7,4,3,13,29
2043,SEC,N,68,25,47,4,8,14,20,9,28,8,4,9,10,12,ACC,66,26,56,4,14,10,13,10,25,16,5,1,6,14
2044,SEC,N,64,26,54,3,5,9,10,6,22,7,5,4,6,20,BigTen,71,23,48,7,17,18,22,9,30,10,1,2,10,14
2045,SEC,N,67,24,54,6,18,13,23,9,19,8,7,3,10,28,BigTwelve,82,24,49,8,19,26,34,14,39,17,3,2,15,21
2046,SEC,,65,22,53,4,16,17,24,7,25,15,12,9,10,19,BigTwelve,64,20,49,8,21,16,23,11,37,12,4,1,22,24
2047,SEC,@,72,25,60,10,18,12,16,7,24,11,5,2,5,28,ACC,83,23,45,11,26,26,34,4,28,14,2,6,10,17
2048,SEC,@,61,17,48,10,20,17,22,13,36,12,7,3,18,32,SEC,47,11,36,1,9,24,44,7,24,4,10,3,13,21
2049,SEC,,38,14,45,2,17,8,11,7,28,7,5,2,13,15,SEC,56,20,48,6,22,10,12,7,31,15,7,2,12,15
2050,SEC,@,59,19,49,3,13,18,20,10,36,8,6,6,11,14,SEC,51,20,55,8,22,3,6,11,29,12,5,3,13,16
2051,SEC,@,66,23,40,10,18,10,17,5,25,9,6,3,17,17,SEC,62,22,64,4,17,14,15,16,33,13,5,4,10,17
2052,SEC,,61,20,52,11,29,10,11,9,24,12,5,4,9,13,SEC,67,25,52,5,17,12,15,11,32,17,6,3,9,16
2053,SEC,,66,25,60,5,20,11,17,18,29,16,8,3,14,24,SEC,71,19,34,8,11,25,35,6,24,10,7,0,17,20
2054,SEC,@,53,20,56,5,18,8,10,8,21,9,14,4,8,16,SEC,56,21,38,7,16,7,13,4,30,16,2,6,20,12
2055,SEC,@,76,29,61,8,21,10,13,8,28,12,8,5,13,22,SEC,73,25,51,6,17,17,30,9,32,16,7,6,15,14
2056,SEC,,55,21,57,2,14,11,17,6,25,9,11,2,9,18,SEC,73,25,47,9,19,14,18,6,36,18,3,9,13,16
2057,SEC,@,57,22,51,9,23,4,7,9,31,16,3,3,13,12,SEC,59,21,54,11,31,6,10,6,23,13,9,2,6,8
2058,SEC,,65,22,59,8,26,13,15,17,35,12,5,1,12,18,SEC,73,23,40,13,25,14,18,1,18,17,0,4,11,17
2059,SEC,@,49,20,45,4,14,5,7,4,16,9,9,2,14,16,SEC,66,24,42,9,22,9,14,6,24,21,6,4,12,11
2060,SEC,@,78,33,63,8,21,4,7,11,31,11,9,6,7,18,SEC,63,19,47,7,21,18,24,6,23,15,4,3,11,13
2061,SEC,,49,16,45,9,26,8,14,10,23,12,5,1,11,16,SEC,60,21,41,6,17,12,13,3,20,16,6,2,11,15
2062,SEC,N,67,24,59,7,25,12,15,9,29,11,9,0,6,17,SEC,61,22,49,6,26,11,17,9,32,15,2,4,11,15
2063,SEC,,69,26,71,2,19,15,23,13,46,14,8,6,13,21,BigTwelve,64,21,59,3,12,19,28,10,44,9,4,6,17,21
2064,SEC,N,61,23,61,1,13,14,20,17,37,13,7,2,13,13,ACC,64,24,57,6,17,10,15,11,30,9,3,3,15,14
2065,SEC,@,74,26,56,8,15,14,18,9,40,15,9,6,24,20,BigTwelve,73,23,67,5,17,22,32,14,32,11,19,6,12,16
2066,SEC,@,67,24,66,6,22,13,23,15,44,12,11,6,19,18,SEC,74,27,67,9,22,11,15,10,39,16,7,5,14,19
2067,SEC,,87,30,66,11,29,16,23,7,29,19,13,10,13,25,SEC,84,28,68,2,12,26,35,17,47,11,7,3,20,23
2068,SEC,@,75,26,60,6,20,17,23,10,39,16,5,9,15,11,SEC,71,27,78,5,23,12,16,18,39,13,9,2,12,17
2069,SEC,,64,25,64,7,23,7,11,14,37,17,9,11,16,14,SEC,67,27,65,4,10,9,11,14,39,10,7,4,13,12
2070,SEC,@,79,27,52,8,13,17,18,7,34,17,6,1,16,15,SEC,61,23,60,3,16,12,17,12,29,12,9,3,13,17
2071,SEC,@,79,30,64,6,15,13,23,16,40,13,6,2,19,15,SEC,75,27,63,7,23,14,17,10,34,18,9,7,16,20
2072,SEC,,64,22,48,5,14,15,19,6,31,13,7,13,13,13,SEC,58,21,61,7,19,9,15,17,37,11,6,7,14,17
2073,SEC,@,67,26,69,4,23,11,21,15,38,10,6,6,15,24,SEC,73,23,52,4,11,23,35,7,38,12,12,2,13,18
2074,SEC,,71,22,44,4,10,23,38,8,38,12,5,5,12,15,SEC,60,20,61,8,26,12,19,15,36,5,6,2,10,24
2075,SEC,@,62,23,54,8,24,8,10,4,23,17,8,3,13,22,SEC,68,25,55,4,14,14,26,13,37,14,5,6,13,17
2076,SEC,,70,22,55,5,17,21,27,7,35,14,8,9,15,9,SEC,63,24,68,6,23,9,12,12,39,14,8,7,15,19
2077,SEC,,73,26,60,5,17,16,24,10,35,17,5,6,10,16,SEC,63,23,60,4,14,13,21,13,42,8,5,4,16,24
2078,SEC,N,65,24,60,5,15,12,22,12,39,14,5,6,8,10,ACC,66,28,66,5,24,5,7,11,39,11,2,2,10,15
2079,SEC,,72,27,53,7,16,11,18,5,18,16,11,1,8,13,PacTwelve,71,25,47,12,29,9,10,8,26,15,2,2,16,15
2080,SEC,@,63,22,39,5,14,14,24,1,18,16,6,2,17,18,BigTwelve,77,29,61,4,15,15,23,17,38,15,9,1,13,17
2081,SEC,@,64,25,51,3,9,11,17,7,22,15,5,1,6,24,BigTwelve,71,24,39,4,12,19,30,2,21,13,2,2,12,20
2082,SEC,@,44,16,52,6,22,6,7,9,31,11,1,0,14,20,SEC,65,21,47,5,23,18,25,9,36,10,8,4,8,15
2083,SEC,,74,21,44,4,8,28,44,8,31,11,3,6,13,22,SEC,70,21,59,10,23,18,26,14,32,10,4,3,14,30
2084,SEC,,62,20,47,7,17,15,20,10,34,10,6,4,11,10,SEC,50,20,47,8,17,2,5,4,20,14,8,4,13,18
2085,SEC,,69,25,47,7,12,12,21,5,31,19,10,3,15,16,SEC,58,21,50,6,16,10,17,4,18,17,10,6,16,19
2086,SEC,@,59,22,57,4,19,11,20,11,36,14,5,2,16,17,SEC,69,24,62,6,24,15,20,11,36,14,11,6,8,17
2087,SEC,@,83,33,56,6,14,11,15,8,24,22,9,1,7,16,SEC,61,21,48,3,17,16,19,9,25,12,4,1,13,13
2088,SEC,,53,19,47,4,10,11,17,5,25,8,3,3,13,15,SEC,62,22,52,6,24,12,16,8,29,11,8,4,6,16
2089,SEC,,63,25,55,2,12,11,13,5,31,21,5,3,8,11,SEC,62,26,59,6,26,4,7,8,30,14,5,6,9,12
2090,SEC,@,62,17,43,10,21,18,25,6,34,12,5,5,14,16,SEC,52,16,59,7,26,13,18,13,34,12,6,3,11,18
2091,SEC,@,62,21,59,7,22,13,18,15,37,12,5,1,16,26,SEC,66,19,40,8,20,20,38,5,25,15,8,5,13,18
2092,SEC,,60,20,50,8,24,12,15,8,30,14,7,2,12,19,SEC,61,23,52,6,21,9,16,8,27,8,4,5,11,15
2093,SEC,N,74,27,70,10,30,10,13,6,26,16,7,0,9,20,BigTwelve,84,29,50,9,21,17,21,2,32,18,4,5,15,16
2094,SEC,N,76,21,50,8,22,26,29,4,28,6,5,4,9,22,PacTwelve,71,25,58,7,23,14,24,8,30,13,4,2,9,22
2095,SEC,,56,17,51,4,22,18,30,8,36,7,9,5,12,15,PacTwelve,50,16,52,5,19,13,19,6,34,9,9,3,18,24
2096,SEC,@,66,20,41,6,17,20,30,4,22,13,4,4,12,27,SEC,68,22,53,3,14,21,27,12,32,9,5,1,12,27
2097,SEC,,50,18,46,6,17,8,12,10,26,7,9,6,17,10,SEC,52,20,46,5,16,7,9,9,28,11,7,5,16,13
2098,SEC,,62,16,37,6,18,24,34,4,30,6,7,3,10,13,SEC,49,18,56,4,23,9,13,8,26,12,6,1,10,24
2099,SEC,@,55,17,52,5,27,16,22,6,30,9,7,3,9,17,SEC,51,17,46,2,12,15,23,8,34,5,3,6,14,16
2100,SEC,,68,23,58,11,24,11,17,12,36,11,4,3,7,24,SEC,76,21,44,6,15,28,35,3,28,10,3,5,6,17
2101,SEC,,65,21,56,7,21,16,31,9,39,10,5,3,9,23,SEC,66,22,58,3,15,19,27,9,41,11,1,3,9,24
2102,SEC,,59,21,42,6,19,11,16,6,25,12,4,4,10,13,SEC,51,19,55,7,30,6,8,14,30,13,4,0,12,16
2103,SEC,@,66,26,58,6,18,8,10,12,32,11,7,4,11,21,SEC,73,21,51,11,19,20,25,10,27,13,4,4,8,14
2104,SEC,,74,18,44,7,20,31,39,11,29,8,5,5,13,22,SEC,82,27,57,7,17,21,26,11,29,15,10,1,7,24
2105,SEC,N,61,19,42,4,14,19,23,2,21,9,5,2,8,20,SEC,69,21,49,9,29,18,26,11,33,11,2,1,6,20
2106,SEC,,79,28,47,8,15,15,22,5,32,11,4,5,8,14,BigTen,58,21,65,7,23,9,11,13,31,10,6,2,10,21
2107,SEC,@,65,25,57,8,23,7,10,8,25,18,7,3,14,24,BigTwelve,71,20,48,4,14,27,32,8,32,9,8,3,14,14
2108,SEC,N,63,21,51,6,23,15,23,8,30,12,17,4,14,17,ACC,50,17,46,6,19,10,19,8,29,13,6,3,24,17
2109,SEC,@,63,26,61,4,19,7,13,8,33,7,3,1,17,19,ACC,65,21,53,4,17,17,25,8,37,9,7,1,15,12
2110,SEC,@,72,21,49,5,19,25,30,11,31,14,7,4,17,24,SEC,68,20,49,5,13,23,27,6,21,11,4,5,11,20
2111,SEC,,72,28,53,9,22,7,12,8,25,19,10,4,7,15,SEC,47,17,44,5,11,8,13,8,27,8,5,3,15,15
2112,SEC,@,61,24,48,5,16,8,14,8,25,10,7,0,17,19,SEC,73,23,41,8,15,19,29,7,24,14,11,4,15,14
2113,SEC,@,71,22,46,12,20,15,24,3,26,18,1,1,13,17,SEC,72,25,56,6,21,16,19,6,27,15,2,5,9,18
2114,SEC,@,61,21,57,6,19,13,16,8,25,7,10,2,8,26,SEC,67,16,40,6,16,29,42,11,36,12,6,9,18,16
2115,SEC,,61,23,61,9,27,6,9,11,33,14,6,5,7,12,SEC,62,23,54,6,16,10,13,8,33,13,6,5,9,13
2116,SEC,,50,18,50,4,17,10,20,8,33,9,6,6,12,15,SEC,47,17,51,6,20,7,8,5,29,8,4,7,11,15
2117,SEC,@,52,19,48,5,23,9,23,4,29,9,3,3,9,18,SEC,64,19,44,7,19,19,27,3,32,12,2,3,7,19
2118,SEC,,65,22,54,5,21,16,19,11,31,11,4,3,10,21,BigTwelve,69,21,47,6,18,21,26,5,25,10,6,1,11,20
2119,SEC,,75,26,60,6,17,17,22,10,45,14,6,8,11,19,BigTwelve,49,16,65,5,24,12,19,15,39,7,4,5,11,17
2120,SEC,,68,23,50,7,22,15,20,7,35,17,7,7,12,14,ACC,45,17,57,4,18,7,12,10,27,7,9,5,13,20
2121,SEC,N,64,23,50,2,10,16,26,9,35,8,8,4,19,28,BigTwelve,60,20,57,1,18,19,33,10,29,8,10,4,13,21
2122,SEC,@,49,18,49,4,20,9,16,6,28,16,5,2,15,20,SEC,65,20,49,7,14,18,22,7,28,13,5,4,10,14
2123,SEC,,67,22,55,6,19,17,21,7,31,13,7,5,8,23,SEC,50,11,50,3,17,25,32,9,34,6,4,1,11,21
2124,SEC,@,50,17,43,5,19,11,13,3,18,10,4,1,12,23,SEC,65,19,42,5,17,22,29,10,33,15,8,3,10,14
2125,SEC,,65,23,63,7,25,12,15,15,35,16,10,4,10,15,SEC,60,22,52,7,14,9,12,9,31,12,4,3,15,16
2126,SEC,@,64,21,53,9,24,13,14,10,30,10,4,4,7,19,SEC,58,20,53,4,13,14,23,15,35,7,3,1,7,14
2127,SEC,,81,25,54,8,24,23,34,8,29,19,4,3,7,22,SEC,68,22,46,5,15,19,29,6,26,11,3,1,12,27
2128,SEC,N,63,21,46,7,19,14,20,6,24,17,5,3,11,15,SEC,54,18,50,4,16,14,20,14,33,9,7,2,16,17
2129,SEC,N,60,17,56,6,20,20,28,10,31,8,12,0,13,18,SEC,58,16,53,7,20,19,23,13,41,10,5,5,20,21
2130,SEC,N,62,20,54,7,18,15,20,10,26,7,2,1,9,19,SEC,74,23,49,5,15,23,29,9,32,11,5,6,7,18
2131,SEC,N,52,19,52,3,10,11,20,11,27,3,10,3,12,25,BigTwelve,61,22,45,2,12,15,29,9,35,12,3,2,15,20
2132,SEC,@,49,17,49,6,23,9,11,9,33,7,5,1,17,17,PacTwelve,59,22,59,5,19,10,13,12,31,15,6,2,10,13
2133,SEC,,62,24,52,2,14,12,13,7,26,7,10,4,12,23,ACC,55,19,43,6,14,11,19,10,23,10,4,5,18,17
2134,SEC,,57,17,44,3,12,20,27,13,39,6,5,3,16,16,SEC,54,20,52,5,20,9,17,7,22,8,8,2,5,22
2135,SEC,,66,22,65,8,18,14,19,17,39,6,5,1,8,18,SEC,72,23,47,11,18,15,23,6,31,12,5,6,11,19
2136,SEC,@,73,30,54,7,18,6,11,5,25,15,3,1,16,27,SEC,79,22,55,6,20,29,37,8,25,12,7,2,6,12
2137,SEC,@,77,23,41,5,11,26,33,4,26,8,4,1,12,20,SEC,74,26,59,8,26,14,21,11,25,13,4,3,13,31
2138,SEC,,65,22,48,5,19,16,22,10,33,9,4,4,12,14,SEC,71,26,60,12,29,7,11,9,27,13,7,0,6,19
2139,SEC,@,56,18,39,6,10,14,20,2,14,9,6,2,16,18,SEC,66,26,47,8,17,6,13,9,24,16,4,6,14,17
2140,SEC,,52,17,43,4,11,14,19,4,32,11,3,4,11,18,SEC,43,15,50,5,17,8,15,8,32,5,3,1,12,18
2141,SEC,N,65,24,50,8,17,9,14,10,29,19,3,2,14,18,BigTen,68,24,61,7,23,13,19,16,33,13,7,1,8,16
2142,SEC,,63,21,48,3,17,18,23,9,29,11,8,6,14,17,BigTwelve,66,24,53,10,18,8,14,12,31,15,7,3,14,20
2143,SEC,,81,28,48,9,14,16,23,6,23,17,4,4,12,21,BigTen,71,26,55,3,11,16,23,12,27,7,5,5,12,23
2144,SEC,@,60,21,45,3,15,15,20,7,27,13,3,6,13,16,ACC,65,26,67,4,22,9,13,17,35,14,6,2,7,18
